panel,run_id,role,update,Q_def,lineage,stage06_raw_RMSE,stage07_raw_RMSE
d,D1_seed20700711,TRAIN,37,0.9916071282745061,,,
d,D1_seed20700711,TRAIN,38,1.0198972019807024,,,
d,D1_seed20700711,TRAIN,39,1.007284060734098,,,
d,D1_seed20700711,TRAIN,40,1.0146987500182405,,,
d,D1_seed20700711,TRAIN,41,1.031047314184322,,,
d,D1_seed20700711,TRAIN,42,0.9915059779781311,,,
d,D1_seed20700711,TRAIN,43,1.01463402000209,,,
d,D1_seed20700711,TRAIN,44,1.0071813089341692,,,
d,D1_seed20700711,TRAIN,45,1.01974280539025,,,
d,D1_seed20700711,TRAIN,46,1.0271705054836018,,,
d,D1_seed20700711,TRAIN,47,0.960701730608697,,,
d,D1_seed20700711,TRAIN,48,0.9747655264947868,,,
d,D1_seed20700711,TRAIN,49,0.9913575118075024,,,
d,D1_seed20700711,TRAIN,50,1.0270868206490165,,,
d,D1_seed20700711,TRAIN,51,1.0144604370738208,,,
d,D1_seed20700711,TRAIN,52,1.0070149951975078,,,
d,D1_seed20700711,TRAIN,53,0.9746605237534015,,,
d,D1_seed20700711,TRAIN,54,1.0307654455843656,,,
d,D1_seed20700711,TRAIN,55,1.0195187211376937,,,
d,D1_seed20700711,TRAIN,56,0.9605108571445624,,,
d,D1_seed20700711,TRAIN,57,1.0307004362775658,,,
d,D1_seed20700711,TRAIN,58,0.9745553595356315,,,
d,D1_seed20700711,TRAIN,59,0.9911462573231584,,,
d,D1_seed20700711,TRAIN,60,1.0068490422759628,,,
d,D1_seed20700711,TRAIN,61,0.9604048056814364,,,
d,D1_seed20700711,TRAIN,62,1.019362076681982,,,
d,D1_seed20700711,TRAIN,63,1.0268155501384593,,,
d,D1_seed20700711,TRAIN,64,1.0141796082824606,,,
d,D1_seed20700711,TRAIN,65,0.974408462334552,,,
d,D1_seed20700711,TRAIN,66,1.0192725457730014,,,
d,D1_seed20700711,TRAIN,67,1.0304842671440384,,,
d,D1_seed20700711,TRAIN,68,1.0267109694489465,,,
d,D1_seed20700711,TRAIN,69,1.014071067463077,,,
d,D1_seed20700711,TRAIN,70,0.9909137110094108,,,
d,D1_seed20700711,TRAIN,71,1.006620541682044,,,
d,D1_seed20700711,TRAIN,72,0.9601710541819638,,,
d,D1_seed20700711,TRAIN,73,1.0065790605364702,,,
d,D1_seed20700711,TRAIN,74,0.9742188959802084,,,
d,D1_seed20700711,TRAIN,75,1.0139412762421565,,,
d,D1_seed20700711,TRAIN,76,1.0302893403598128,,,
d,D1_seed20700711,TRAIN,77,0.96006538868549,,,
d,D1_seed20700711,TRAIN,78,1.0265022315138865,,,
d,D1_seed20700711,TRAIN,79,0.9907240306736355,,,
d,D1_seed20700711,TRAIN,80,1.01895896743664,,,
d,D1_seed20700711,TRAIN,81,0.9740722933470812,,,
d,D1_seed20700711,TRAIN,82,1.0189142337446493,,,
d,D1_seed20700711,TRAIN,83,0.9599383478923468,,,
d,D1_seed20700711,TRAIN,84,1.0063515368592577,,,
d,D1_seed20700711,TRAIN,85,1.013725561896045,,,
d,D1_seed20700711,TRAIN,86,1.026335445523705,,,
d,D1_seed20700711,TRAIN,87,0.9905552624773223,,,
d,D1_seed20700711,TRAIN,88,1.0300302318446772,,,
d,D1_seed20700711,TRAIN,89,1.0187575347115168,,,
d,D1_seed20700711,TRAIN,90,1.0299867755715635,,,
d,D1_seed20700711,TRAIN,91,0.9597684682566149,,,
d,D1_seed20700711,TRAIN,92,0.973840850512911,,,
d,D1_seed20700711,TRAIN,93,0.9904281170805553,,,
d,D1_seed20700711,TRAIN,94,1.0061438324908756,,,
d,D1_seed20700711,TRAIN,95,1.013509037170009,,,
d,D1_seed20700711,TRAIN,96,1.026126336511836,,,
d,D1_seed20700711,TRAIN,97,1.0060817279478176,,,
d,D1_seed20700711,TRAIN,98,0.9596200611966499,,,
d,D1_seed20700711,TRAIN,99,1.0185334842697784,,,
d,D1_seed20700711,TRAIN,100,0.9902805850462341,,,
d,D1_seed20700711,TRAIN,101,0.9736520775248975,,,
d,D1_seed20700711,TRAIN,102,1.0297274439044983,,,
d,D1_seed20700711,TRAIN,103,1.0259805267436855,,,
d,D1_seed20700711,TRAIN,104,1.0133150563100666,,,
d,D1_seed20700711,TRAIN,105,0.9594718460475331,,,
d,D1_seed20700711,TRAIN,106,1.0183770763355722,,,
d,D1_seed20700711,TRAIN,107,0.9735260874652342,,,
d,D1_seed20700711,TRAIN,108,1.025876100552899,,,
d,D1_seed20700711,TRAIN,109,1.0295761002955408,,,
d,D1_seed20700711,TRAIN,110,1.0131853166487184,,,
d,D1_seed20700711,TRAIN,111,0.9900482149017046,,,
d,D1_seed20700711,TRAIN,112,1.005770813163996,,,
d,D1_seed20700711,TRAIN,113,0.9900059046568411,,,
d,D1_seed20700711,TRAIN,114,1.005729362660163,,,
d,D1_seed20700711,TRAIN,115,1.0257297715294742,,,
d,D1_seed20700711,TRAIN,116,0.9733368754945909,,,
d,D1_seed20700711,TRAIN,117,0.9592172965322154,,,
d,D1_seed20700711,TRAIN,118,1.0293817666400105,,,
d,D1_seed20700711,TRAIN,119,1.0180865296884825,,,
d,D1_seed20700711,TRAIN,120,1.012969791838387,,,
d,D1_seed20700711,TRAIN,121,1.0180416049005303,,,
d,D1_seed20700711,TRAIN,122,1.0055637128724304,,,
d,D1_seed20700711,TRAIN,123,0.9897947739803398,,,
d,D1_seed20700711,TRAIN,124,1.029251523333617,,,
d,D1_seed20700711,TRAIN,125,0.9590472174402775,,,
d,D1_seed20700711,TRAIN,126,1.012839267929032,,,
d,D1_seed20700711,TRAIN,127,0.9731053472035035,,,
d,D1_seed20700711,TRAIN,128,1.025457954969298,,,
d,D1_seed20700711,TRAIN,129,0.9730633071641102,,,
d,D1_seed20700711,TRAIN,130,1.0178391978415753,,,
d,D1_seed20700711,TRAIN,131,0.9589197757493872,,,
d,D1_seed20700711,TRAIN,132,1.0290781872415908,,,
d,D1_seed20700711,TRAIN,133,1.0253534914827709,,,
d,D1_seed20700711,TRAIN,134,1.0053142371207626,,,
d,D1_seed20700711,TRAIN,135,1.0126445846695582,,,
d,D1_seed20700711,TRAIN,136,0.989519666351141,,,
d,D1_seed20700711,TRAIN,137,0.9728949977991713,,,
d,D1_seed20700711,TRAIN,138,1.0176598856673236,,,
d,D1_seed20700711,TRAIN,139,1.0052104476749826,,,
d,D1_seed20700711,TRAIN,140,1.0125364408794655,,,
d,D1_seed20700711,TRAIN,141,1.0288832112521646,,,
d,D1_seed20700711,TRAIN,142,0.9586859642735305,,,
d,D1_seed20700711,TRAIN,143,0.98937153993637,,,
d,D1_seed20700711,TRAIN,144,1.025123347061419,,,
d,D1_seed20700711,TRAIN,145,0.9893292598288752,,,
d,D1_seed20700711,TRAIN,146,1.017480313714648,,,
d,D1_seed20700711,TRAIN,147,0.9726844511877857,,,
d,D1_seed20700711,TRAIN,148,0.9585584269541989,,,
d,D1_seed20700711,TRAIN,149,1.028709954103687,,,
d,D1_seed20700711,TRAIN,150,1.0049819689643655,,,
d,D1_seed20700711,TRAIN,151,1.0122985300952234,,,
d,D1_seed20700711,TRAIN,152,1.0249560834003595,,,
d,D1_seed20700711,TRAIN,153,1.0286233682543928,,,
d,D1_seed20700711,TRAIN,154,1.004898832875601,,,
d,D1_seed20700711,TRAIN,155,1.0172785089272067,,,
d,D1_seed20700711,TRAIN,156,0.989096288501186,,,
d,D1_seed20700711,TRAIN,157,0.9724736608631334,,,
d,D1_seed20700711,TRAIN,158,1.0248301301285327,,,
d,D1_seed20700711,TRAIN,159,0.9583242475606266,,,
d,D1_seed20700711,TRAIN,160,1.012103442260479,,,
d,D1_seed20700711,TRAIN,161,0.9889903587722828,,,
d,D1_seed20700711,TRAIN,162,0.9582605507956812,,,
d,D1_seed20700711,TRAIN,163,1.0170991469741986,,,
d,D1_seed20700711,TRAIN,164,1.0247047356041343,,,
d,D1_seed20700711,TRAIN,165,1.011995534750164,,,
d,D1_seed20700711,TRAIN,166,0.9722842022592169,,,
d,D1_seed20700711,TRAIN,167,1.0046286308725625,,,
d,D1_seed20700711,TRAIN,168,1.028298256824494,,,
d,D1_seed20700711,TRAIN,169,1.0282765578212172,,,
d,D1_seed20700711,TRAIN,170,0.9721998990554556,,,
d,D1_seed20700711,TRAIN,171,0.958069040682493,,,
d,D1_seed20700711,TRAIN,172,1.0045247175960723,,,
d,D1_seed20700711,TRAIN,173,1.0168749088912945,,,
d,D1_seed20700711,TRAIN,174,1.011800828632255,,,
d,D1_seed20700711,TRAIN,175,1.0244743630516224,,,
d,D1_seed20700711,TRAIN,176,0.9886727192073209,,,
d,D1_seed20700711,TRAIN,177,1.0117356574714165,,,
d,D1_seed20700711,TRAIN,178,1.0280812150042882,,,
d,D1_seed20700711,TRAIN,179,1.0243902714428201,,,
d,D1_seed20700711,TRAIN,180,1.0043579316232658,,,
d,D1_seed20700711,TRAIN,181,0.9719676153314966,,,
d,D1_seed20700711,TRAIN,182,0.9578344387585049,,,
d,D1_seed20700711,TRAIN,183,0.9885240075124316,,,
d,D1_seed20700711,TRAIN,184,1.0166274569531881,,,
d,D1_seed20700711,TRAIN,185,1.0166049845273748,,,
d,D1_seed20700711,TRAIN,186,1.02790737316622,,,
d,D1_seed20700711,TRAIN,187,0.9718409039517915,,,
d,D1_seed20700711,TRAIN,188,0.9577063175721178,,,
d,D1_seed20700711,TRAIN,189,1.0114749869721062,,,
d,D1_seed20700711,TRAIN,190,0.9883751429865337,,,
d,D1_seed20700711,TRAIN,191,1.0241381643644147,,,
d,D1_seed20700711,TRAIN,192,1.0041078280564035,,,
d,D1_seed20700711,TRAIN,193,1.0113882805903154,,,
d,D1_seed20700711,TRAIN,194,1.0240752152241246,,,
d,D1_seed20700711,TRAIN,195,0.9882689925654464,,,
d,D1_seed20700711,TRAIN,196,0.9575356359829753,,,
d,D1_seed20700711,TRAIN,197,0.9716297105463144,,,
d,D1_seed20700711,TRAIN,198,1.0039831900958853,,,
d,D1_seed20700711,TRAIN,199,1.0162904188595383,,,
d,D1_seed20700711,TRAIN,200,1.0276036349282198,,,
d,D1_seed20700711,TRAIN,201,1.011215526759806,,,
d,D1_seed20700711,TRAIN,202,1.0239076433643677,,,
d,D1_seed20700711,TRAIN,203,0.9573865576992866,,,
d,D1_seed20700711,TRAIN,204,0.988078182036954,,,
d,D1_seed20700711,TRAIN,205,1.0161554358295197,,,
d,D1_seed20700711,TRAIN,206,0.971439763491394,,,
d,D1_seed20700711,TRAIN,207,1.0037957584330162,,,
d,D1_seed20700711,TRAIN,208,1.0274296869381985,,,
d,D1_seed20700711,TRAIN,209,1.0237605535028713,,,
d,D1_seed20700711,TRAIN,210,1.0273861477520905,,,
d,D1_seed20700711,TRAIN,211,0.9572155562797837,,,
d,D1_seed20700711,TRAIN,212,1.0109767148313509,,,
d,D1_seed20700711,TRAIN,213,0.9712915594341646,,,
d,D1_seed20700711,TRAIN,214,0.9878654069230499,,,
d,D1_seed20700711,TRAIN,215,1.0159303320618236,,,
d,D1_seed20700711,TRAIN,216,1.0036079487763958,,,
d,D1_seed20700711,TRAIN,217,0.9712069524032372,,,
d,D1_seed20700711,TRAIN,218,0.9570659488113024,,,
d,D1_seed20700711,TRAIN,219,0.9877592372169348,,,
d,D1_seed20700711,TRAIN,220,1.0158181731649345,,,
d,D1_seed20700711,TRAIN,221,1.0035040605946939,,,
d,D1_seed20700711,TRAIN,222,1.0234874810044852,,,
d,D1_seed20700711,TRAIN,223,1.027103878406336,,,
d,D1_seed20700711,TRAIN,224,1.0107169080460245,,,
d,D1_seed20700711,TRAIN,225,1.010695106503593,,,
d,D1_seed20700711,TRAIN,226,0.9876103666717567,,,
d,D1_seed20700711,TRAIN,227,1.0270165286516058,,,
d,D1_seed20700711,TRAIN,228,0.9568521242286757,,,
d,D1_seed20700711,TRAIN,229,1.0233398512566225,,,
d,D1_seed20700711,TRAIN,230,0.9709318288977788,,,
d,D1_seed20700711,TRAIN,231,1.0155700940811523,,,
d,D1_seed20700711,TRAIN,232,1.0032740881741882,,,
d,D1_seed20700711,TRAIN,233,1.023255549732975,,,
d,D1_seed20700711,TRAIN,234,0.9567235311025848,,,
d,D1_seed20700711,TRAIN,235,0.9874184199528891,,,
d,D1_seed20700711,TRAIN,236,1.026820494059342,,,
d,D1_seed20700711,TRAIN,237,1.00316977409046,,,
d,D1_seed20700711,TRAIN,238,1.0104125948667304,,,
d,D1_seed20700711,TRAIN,239,1.0153900103023041,,,
d,D1_seed20700711,TRAIN,240,0.9707198945859995,,,
d,D1_seed20700711,TRAIN,241,1.0153447021281887,,,
d,D1_seed20700711,TRAIN,242,1.0030650635781573,,,
d,D1_seed20700711,TRAIN,243,0.9565305877667954,,,
d,D1_seed20700711,TRAIN,244,1.0266458650179326,,,
d,D1_seed20700711,TRAIN,245,1.0102598677984915,,,
d,D1_seed20700711,TRAIN,246,1.0229813935069358,,,
d,D1_seed20700711,TRAIN,247,0.9871622392707989,,,
d,D1_seed20700711,TRAIN,248,0.9705497708520662,,,
d,D1_seed20700711,TRAIN,249,0.9871195725317767,,,
d,D1_seed20700711,TRAIN,250,1.0265148722837378,,,
d,D1_seed20700711,TRAIN,251,1.0151185219751264,,,
d,D1_seed20700711,TRAIN,252,1.002855609460942,,,
d,D1_seed20700711,TRAIN,253,1.0228335765261407,,,
d,D1_seed20700711,TRAIN,254,1.0100637517750988,,,
d,D1_seed20700711,TRAIN,255,0.9562727737317911,,,
d,D1_seed20700711,TRAIN,256,0.9703797331274575,,,
d,D1_seed20700711,TRAIN,257,0.9703585855101378,,,
d,D1_seed20700711,TRAIN,258,1.0099769402042356,,,
d,D1_seed20700711,TRAIN,259,1.0149379526621254,,,
d,D1_seed20700711,TRAIN,260,1.0026883510686988,,,
d,D1_seed20700711,TRAIN,261,1.0262749547030983,,,
d,D1_seed20700711,TRAIN,262,0.956122881557056,,,
d,D1_seed20700711,TRAIN,263,0.9868208378104534,,,
d,D1_seed20700711,TRAIN,264,1.0226017868135202,,,
d,D1_seed20700711,TRAIN,265,0.9867782503953214,,,
d,D1_seed20700711,TRAIN,266,1.0098032376985115,,,
d,D1_seed20700711,TRAIN,267,1.0147576016026723,,,
d,D1_seed20700711,TRAIN,268,0.9559942849171557,,,
d,D1_seed20700711,TRAIN,269,1.0224963754863388,,,
d,D1_seed20700711,TRAIN,270,0.9700829744691422,,,
d,D1_seed20700711,TRAIN,271,1.002458488770957,,,
d,D1_seed20700711,TRAIN,272,1.0260354803894776,,,
d,D1_seed20700711,TRAIN,273,1.0096513225786332,,,
d,D1_seed20700711,TRAIN,274,1.014599836237431,,,
d,D1_seed20700711,TRAIN,275,0.9865648386669514,,,
d,D1_seed20700711,TRAIN,276,1.0023538070228508,,,
d,D1_seed20700711,TRAIN,277,1.0223275477141587,,,
d,D1_seed20700711,TRAIN,278,0.9557795708960513,,,
d,D1_seed20700711,TRAIN,279,1.0258826088123685,,,
d,D1_seed20700711,TRAIN,280,0.9698705838370784,,,
d,D1_seed20700711,TRAIN,281,0.9864366551023385,,,
d,D1_seed20700711,TRAIN,282,1.0258173528220895,,,
d,D1_seed20700711,TRAIN,283,1.02220103092053,,,
d,D1_seed20700711,TRAIN,284,1.0021865800208634,,,
d,D1_seed20700711,TRAIN,285,0.9556294077496444,,,
d,D1_seed20700711,TRAIN,286,0.969743379480736,,,
d,D1_seed20700711,TRAIN,287,1.009347503618358,,,
d,D1_seed20700711,TRAIN,288,1.0142846963100214,,,
d,D1_seed20700711,TRAIN,289,1.0093042029629375,,,
d,D1_seed20700711,TRAIN,290,1.0256434787765198,,,
d,D1_seed20700711,TRAIN,291,1.0220324669305894,,,
d,D1_seed20700711,TRAIN,292,1.002019459142851,,,
d,D1_seed20700711,TRAIN,293,0.9861805364269253,,,
d,D1_seed20700711,TRAIN,294,0.9695734618057584,,,
d,D1_seed20700711,TRAIN,295,1.0141264140443418,,,
d,D1_seed20700711,TRAIN,296,0.9553933000748236,,,
d,D1_seed20700711,TRAIN,297,0.9695097838663204,,,
d,D1_seed20700711,TRAIN,298,1.0091084353699336,,,
d,D1_seed20700711,TRAIN,299,1.021863682553417,,,
d,D1_seed20700711,TRAIN,300,0.9553076397521197,,,
d,D1_seed20700711,TRAIN,301,1.0018315560551603,,,
d,D1_seed20700711,TRAIN,302,1.0253821823425215,,,
d,D1_seed20700711,TRAIN,303,0.9859675363601831,,,
d,D1_seed20700711,TRAIN,304,1.0139242798826633,,,
d,D1_seed20700711,TRAIN,305,1.0217375026211375,,,
d,D1_seed20700711,TRAIN,306,1.0017272499864438,,,
d,D1_seed20700711,TRAIN,307,1.0089136204685052,,,
d,D1_seed20700711,TRAIN,308,0.9692766954332737,,,
d,D1_seed20700711,TRAIN,309,0.9858394301183317,,,
d,D1_seed20700711,TRAIN,310,0.9550933325419874,,,
d,D1_seed20700711,TRAIN,311,1.025186495300387,,,
d,D1_seed20700711,TRAIN,312,1.0137443359508447,,,
d,D1_seed20700711,TRAIN,313,1.0015811893247382,,,
d,D1_seed20700711,TRAIN,314,1.0215478184202536,,,
d,D1_seed20700711,TRAIN,315,0.9549860756479914,,,
d,D1_seed20700711,TRAIN,316,1.008718693025103,,,
d,D1_seed20700711,TRAIN,317,0.9856688801272963,,,
d,D1_seed20700711,TRAIN,318,0.9690647444268224,,,
d,D1_seed20700711,TRAIN,319,1.025012546913031,,,
d,D1_seed20700711,TRAIN,320,1.013564415254618,,,
d,D1_seed20700711,TRAIN,321,1.0014142009308342,,,
d,D1_seed20700711,TRAIN,322,1.013519197564856,,,
d,D1_seed20700711,TRAIN,323,1.0249251777450143,,,
d,D1_seed20700711,TRAIN,324,1.0213367284468793,,,
d,D1_seed20700711,TRAIN,325,0.9854976736512646,,,
d,D1_seed20700711,TRAIN,326,0.9688942812057146,,,
d,D1_seed20700711,TRAIN,327,0.9547278721456423,,,
d,D1_seed20700711,TRAIN,328,1.008457767333149,,,
d,D1_seed20700711,TRAIN,329,0.9688305835066029,,,
d,D1_seed20700711,TRAIN,330,1.001225494997711,,,
d,D1_seed20700711,TRAIN,331,0.9853696333093152,,,
d,D1_seed20700711,TRAIN,332,0.9546209038185496,,,
d,D1_seed20700711,TRAIN,333,1.0083500984587848,,,
d,D1_seed20700711,TRAIN,334,1.0211262207861591,,,
d,D1_seed20700711,TRAIN,335,1.0132267410804794,,,
d,D1_seed20700711,TRAIN,336,1.0246426023572557,,,
d,D1_seed20700711,TRAIN,337,1.0131816219649774,,,
d,D1_seed20700711,TRAIN,338,1.0010589500348248,,,
d,D1_seed20700711,TRAIN,339,1.024576881872955,,,
d,D1_seed20700711,TRAIN,340,0.9851776704705696,,,
d,D1_seed20700711,TRAIN,341,0.9685760986847508,,,
d,D1_seed20700711,TRAIN,342,1.020957031953934,,,
d,D1_seed20700711,TRAIN,343,1.008132845094679,,,
d,D1_seed20700711,TRAIN,344,0.9543630116433138,,,
d,D1_seed20700711,TRAIN,345,1.0080894847256063,,,
d,D1_seed20700711,TRAIN,346,0.9684698989013106,,,
d,D1_seed20700711,TRAIN,347,1.0129557193981464,,,
d,D1_seed20700711,TRAIN,348,1.020830542605797,,,
d,D1_seed20700711,TRAIN,349,1.0243588480330241,,,
d,D1_seed20700711,TRAIN,350,1.0008077189786828,,,
d,D1_seed20700711,TRAIN,351,0.9542126320716475,,,
d,D1_seed20700711,TRAIN,352,0.9849212886716078,,,
d,D1_seed20700711,TRAIN,353,1.0242717975674454,,,
d,D1_seed20700711,TRAIN,354,0.9683001039915375,,,
d,D1_seed20700711,TRAIN,355,1.0007035018813502,,,
d,D1_seed20700711,TRAIN,356,1.0078514133464693,,,
d,D1_seed20700711,TRAIN,357,0.9540842271147304,,,
d,D1_seed20700711,TRAIN,358,1.0206201400329724,,,
d,D1_seed20700711,TRAIN,359,0.9847725656549031,,,
d,D1_seed20700711,TRAIN,360,1.0126641145150208,,,
d,D1_seed20700711,TRAIN,361,0.9539988578796585,,,
d,D1_seed20700711,TRAIN,362,0.9681312658235276,,,
d,D1_seed20700711,TRAIN,363,1.0077010393384775,,,
d,D1_seed20700711,TRAIN,364,1.000516913565246,,,
d,D1_seed20700711,TRAIN,365,1.012552575243995,,,
d,D1_seed20700711,TRAIN,366,1.0204526020746756,,,
d,D1_seed20700711,TRAIN,367,1.0239691907060466,,,
d,D1_seed20700711,TRAIN,368,0.9845814761217598,,,
d,D1_seed20700711,TRAIN,369,1.0004128818627682,,,
d,D1_seed20700711,TRAIN,370,0.9538065046785922,,,
d,D1_seed20700711,TRAIN,371,1.0124180825523181,,,
d,D1_seed20700711,TRAIN,372,1.0203264907183658,,,
d,D1_seed20700711,TRAIN,373,0.9844751060314005,,,
d,D1_seed20700711,TRAIN,374,1.0238174671728133,,,
d,D1_seed20700711,TRAIN,375,0.9678564556423417,,,
d,D1_seed20700711,TRAIN,376,1.0074208440384653,,,
d,D1_seed20700711,TRAIN,377,1.0122836252188536,,,
d,D1_seed20700711,TRAIN,378,1.0202002302993134,,,
d,D1_seed20700711,TRAIN,379,1.0237088473058906,,,
d,D1_seed20700711,TRAIN,380,1.0073341152449706,,,
d,D1_seed20700711,TRAIN,381,0.9843043014043004,,,
d,D1_seed20700711,TRAIN,382,0.9535489384947394,,,
d,D1_seed20700711,TRAIN,383,0.9676865540665615,,,
d,D1_seed20700711,TRAIN,384,1.0001002502203145,,,
d,D1_seed20700711,TRAIN,385,1.0121037322344668,,,
d,D1_seed20700711,TRAIN,386,0.9841979909486197,,,
d,D1_seed20700711,TRAIN,387,0.9676021704039351,,,
d,D1_seed20700711,TRAIN,388,1.0071616928952403,,,
d,D1_seed20700711,TRAIN,389,0.953399509975446,,,
d,D1_seed20700711,TRAIN,390,1.0234706867132346,,,
d,D1_seed20700711,TRAIN,391,1.0199272721185633,,,
d,D1_seed20700711,TRAIN,392,0.9999346136310721,,,
d,D1_seed20700711,TRAIN,393,1.0119254014165504,,,
d,D1_seed20700711,TRAIN,394,0.9840285376287219,,,
d,D1_seed20700711,TRAIN,395,1.0198435218762847,,,
d,D1_seed20700711,TRAIN,396,0.9674125884727179,,,
d,D1_seed20700711,TRAIN,397,1.0069686927687653,,,
d,D1_seed20700711,TRAIN,398,0.9532076458536455,,,
d,D1_seed20700711,TRAIN,399,0.9997897588787402,,,
d,D1_seed20700711,TRAIN,400,1.0232553193737406,,,
d,D1_seed20700711,TRAIN,401,0.9673076223477438,,,
d,D1_seed20700711,TRAIN,402,1.0117253078502308,,,
d,D1_seed20700711,TRAIN,403,0.9997073182021804,,,
d,D1_seed20700711,TRAIN,404,0.983817174521367,,,
d,D1_seed20700711,TRAIN,405,0.9530590297934055,,,
d,D1_seed20700711,TRAIN,406,1.019614238907267,,,
d,D1_seed20700711,TRAIN,407,1.0231052080855614,,,
d,D1_seed20700711,TRAIN,408,1.0067340570014343,,,
d,D1_seed20700711,TRAIN,409,0.9671398694813075,,,
d,D1_seed20700711,TRAIN,410,1.011547977125832,,,
d,D1_seed20700711,TRAIN,411,0.9836695509261252,,,
d,D1_seed20700711,TRAIN,412,1.0229977735233295,,,
d,D1_seed20700711,TRAIN,413,1.0066270833564643,,,
d,D1_seed20700711,TRAIN,414,0.9994804165026275,,,
d,D1_seed20700711,TRAIN,415,1.0194264699465618,,,
d,D1_seed20700711,TRAIN,416,0.9528251699235698,,,
d,D1_seed20700711,TRAIN,417,1.0065414478255925,,,
d,D1_seed20700711,TRAIN,418,1.0193639877051828,,,
d,D1_seed20700711,TRAIN,419,1.0113477582546564,,,
d,D1_seed20700711,TRAIN,420,0.9834793125166701,,,
d,D1_seed20700711,TRAIN,421,0.9527189005172835,,,
d,D1_seed20700711,TRAIN,422,0.9993153534564713,,,
d,D1_seed20700711,TRAIN,423,0.9668458644289534,,,
d,D1_seed20700711,TRAIN,424,1.0227400635309327,,,
d,D1_seed20700711,TRAIN,425,0.9992538891046561,,,
d,D1_seed20700711,TRAIN,426,1.0191977413788065,,,
d,D1_seed20700711,TRAIN,427,1.0063286179567617,,,
d,D1_seed20700711,TRAIN,428,0.9667415804112306,,,
d,D1_seed20700711,TRAIN,429,0.9832902713648113,,,
d,D1_seed20700711,TRAIN,430,1.0111049436419028,,,
d,D1_seed20700711,TRAIN,431,1.0225908462664843,,,
d,D1_seed20700711,TRAIN,432,0.9524864832558899,,,
d,D1_seed20700711,TRAIN,433,1.0110386110957807,,,
d,D1_seed20700711,TRAIN,434,1.0061799720056508,,,
d,D1_seed20700711,TRAIN,435,0.9990487222200257,,,
d,D1_seed20700711,TRAIN,436,0.9665743886251785,,,
d,D1_seed20700711,TRAIN,437,0.9523806123258595,,,
d,D1_seed20700711,TRAIN,438,1.018949046463295,,,
d,D1_seed20700711,TRAIN,439,0.9830803527247035,,,
d,D1_seed20700711,TRAIN,440,1.0223987041276064,,,
d,D1_seed20700711,TRAIN,441,1.0108622019081184,,,
d,D1_seed20700711,TRAIN,442,0.9664495501943584,,,
d,D1_seed20700711,TRAIN,443,1.0059891986377523,,,
d,D1_seed20700711,TRAIN,444,1.0188250218319213,,,
d,D1_seed20700711,TRAIN,445,0.9988441502073504,,,
d,D1_seed20700711,TRAIN,446,0.9521909168491288,,,
d,D1_seed20700711,TRAIN,447,0.9829128622618498,,,
d,D1_seed20700711,TRAIN,448,1.0222285240153084,,,
d,D1_seed20700711,TRAIN,449,1.0187219832397403,,,
d,D1_seed20700711,TRAIN,450,0.9828502635671179,,,
d,D1_seed20700711,TRAIN,451,0.9987219998177708,,,
