point_id,x,y,time,seed
81,-0.21626953825058126,-0.9355081807764722,0.1052191788102813,20262021
82,-0.4331000159405509,-0.838947549019113,0.021955464516533477,20262021
83,0.29453771085886404,0.34266631658411884,0.07218192754701169,20262021
84,-0.8669796111297943,-0.26183190134311607,0.055564615110655316,20262021
85,-0.6440699850543679,-0.003585844659349746,0.12083749252255241,20262021
86,0.1482708830091901,0.18861628953217235,0.030701121077689877,20262021
87,-0.8110899813838537,-0.7103296185499839,0.05230827335351902,20262021
88,-0.749091919209431,-0.3871003928345782,0.014553387321723244,20262021
89,0.4984039765307102,-0.31218663697621696,0.030827808674100378,20262021
90,-0.09711873680212979,0.6318606127450255,0.08431433793817125,20262021
91,0.7962007659065946,-0.1298613464315932,0.03578456003452573,20262021
92,-0.1892725481398081,0.9166540899134088,0.09472707149555103,20262021
93,0.6033104094752135,-0.12757006559967965,0.033036813997529405,20262021
94,0.14170482474465418,-0.3164979853013552,0.03226862471821799,20262021
95,-0.3015508365918984,0.6737140095739143,0.014844265599358898,20262021
96,-0.9363832017818672,0.8805623934735787,0.11214028245954322,20262021
97,-0.23101193340148218,-0.6176930080286465,0.10262296299843275,20262021
98,0.8570861470828637,-0.25087551626015636,0.04682489657070248,20262021
99,-0.4621456112148119,-0.9079275793707624,0.11392844653718731,20262021
100,0.8022366086673116,0.03612142901009174,0.1618302719047573,20262021
101,0.21665868970704683,0.00950028362839861,0.1381224636631698,20262021
102,-0.7252522886064239,0.231883505620613,0.05337604078450991,20262021
103,-0.6673390333579032,-0.19701460927671444,0.11599479888819751,20262021
104,-0.16365353115654901,0.9341332900645851,0.027122880703040364,20262021
105,0.4783249595085166,-0.9078697350732945,0.0807316291779283,20262021
106,0.8379379537524954,0.9131125834754241,0.11500854076221034,20262021
107,-0.9584268209108895,-0.4609894579027556,0.15476345577362194,20262021
108,0.8913887763515933,0.5482651818741631,0.060827443963344364,20262021
109,-0.6103161988292798,-0.13111917301640474,0.024634061584521638,20262021
110,0.20320745131095297,0.20497599190404237,0.024990132435332282,20262021
111,0.432400817545898,-0.8357842756977709,0.15358708826704717,20262021
112,0.12867470197371067,0.8605180601843851,0.04164943530601404,20262021
113,-0.6533705916311827,-0.3388591958825038,0.12831450573125017,20262021
114,0.2560569780379467,-0.7484682727188303,0.08315978277206962,20262021
115,-0.6818019400335529,0.6114266266987276,0.13815429839779747,20262021
116,0.8756009283835391,-0.6324505452708147,0.05064395586459294,20262021
117,0.30726222665953284,0.5658383188679412,0.090414287314244,20262021
118,0.7187399750365451,-0.2117570663210191,0.1719770650310651,20262021
119,-0.1973319731987575,-0.4692607720068587,0.17177317935669878,20262021
120,-0.42240656614917804,0.4713537770937932,0.16210376420009553,20262021
121,0.0015494623825198506,0.07494362711865499,0.16148964252562423,20262021
122,-0.12297765948476158,-0.6662725945268557,0.01249794632150616,20262021
123,-0.4533666876235132,0.20874775111037258,0.19132112251081276,20262021
124,-0.8297970643698442,-0.022830700419446792,0.1173692917709927,20262021
125,-0.7820955990264276,0.643985172085654,0.08643157653266786,20262021
126,0.850577999791148,-0.23295304263998484,0.07020041845105117,20262021
127,0.811946603681797,-0.7983418004229275,0.1369739377866713,20262021
128,-0.35545289506040545,0.676065662593909,0.07439265994393085,20262021
129,-0.6384027127431098,-0.12725367739991245,0.040265538555703674,20262021
130,-0.7917343300360178,-0.17562553720701035,0.11123503072290282,20262021
131,0.021086590990746723,0.7842253612761767,0.14989099041175802,20262021
132,-0.5174952793317475,0.7991624109458839,0.0646838023686928,20262021
133,0.10069895232052484,-0.074821315724521,0.014253457218688183,20262021
134,-0.7035481343317773,-0.66713555745249,0.029115695585730017,20262021
135,0.17805171076551218,0.8498643843239062,0.12475804263704036,20262021
136,0.7566048885216226,0.1696621095416646,0.0016676876482666803,20262021
137,0.3287347058010235,-0.16771830231016804,0.1287289987495015,20262021
138,-0.9818637236068455,-0.5293585197593063,0.1724600021036826,20262021
139,0.9744401545567904,-0.558890973531091,0.1339480516963618,20262021
140,-0.8117170937237634,0.4713791838380397,0.05983077882384374,20262021
141,0.14540808774799152,0.12529633307512578,0.10731362117260168,20262021
142,-0.21270097228067542,0.501319989141813,0.17015341161073938,20262021
143,0.2128814652276716,0.5889124544274493,0.08841724014391623,20262021
144,0.7246498534751009,-0.06612845950955415,0.1454774717726812,20262021
145,-0.6831238672021978,-0.2173898301079369,0.10388013166346557,20262021
146,0.9225145990480121,0.15155116955709214,0.12454355508588288,20262021
147,-0.8085972327217172,0.9701969163752511,0.08337733430129778,20262021
148,0.7037434782173535,-0.26745825334483486,0.19256676010664348,20262021
149,-0.887562444307886,-0.48216519710751204,0.020255096437442943,20262021
150,-0.47797819597850366,-0.032829473927527664,0.1404223540460499,20262021
151,-0.9202395015424982,-0.21600941347480784,0.157299799011015,20262021
152,-0.7264833642309121,-0.5990236761532075,0.1040242400498328,20262021
153,0.516457095131724,-0.8699404758997231,0.0631679885746161,20262021
154,-0.5052995806031166,0.44430289856669747,0.03406890137008063,20262021
155,-0.882621988296252,0.5926471893721228,0.11500367256480891,20262021
156,0.2683863664966919,0.7776162299063178,0.05856929969255453,20262021
157,0.7532294087032889,0.7747647730237477,0.09836840622763471,20262021
158,-0.2062436906161289,0.5399487531066247,0.08040777404610862,20262021
159,-0.9468049845569879,0.2560179505589726,0.09865323060413714,20262021
160,-0.8997617564451479,0.8260518349557682,0.12613468739059078,20262021
161,0.23657625543817806,0.3606349686195276,0.04272501460719418,20262021
162,0.4352105302587399,0.03725327172375015,0.11324624330383544,20262021
163,0.8601777414911145,-0.5879959284749876,0.002511098169014403,20262021
164,-0.06172702823665732,0.43561456294432355,0.08892138486411333,20262021
165,-0.15027137189866657,-0.5652249978297614,0.04704753171097349,20262021
166,0.9855288916397305,-0.9628598821348082,0.07312267860941866,20262021
167,0.9331035432424999,0.8355181520199519,0.1250317842228553,20262021
168,-0.15731229970795702,-0.3723205308088451,0.13209231774126304,20262021
169,0.4392519815518039,-0.6445357570771877,0.10488157707743247,20262021
170,0.7031272556311967,0.4407322372041129,0.12864601559838448,20262021
171,0.8961521635873373,-0.28988420439852547,0.19771450159725104,20262021
172,0.6154394366347886,-0.8427855862645464,0.1640825802972311,20262021
173,0.8005692089395628,-0.4426448952213795,0.1520652773462451,20262021
174,0.10195071663043764,0.040222237290231,0.13188126189991597,20262021
175,-0.971729230770173,-0.11726186863904586,0.1499664886193013,20262021
176,-0.1885004581543599,-0.24898362266891638,0.06535904264449492,20262021
177,0.5741296837067336,0.8711920749842155,0.17580234018271082,20262021
178,0.3143465863427317,0.883498969917516,0.11695369412335033,20262021
179,-0.4398376809967637,0.051458320003586966,0.07754065378537052,20262021
180,-0.12155769439978159,0.45039569854827466,0.1961143096924894,20262021
181,0.8151376522140013,-0.4377123459107395,0.12464935586685984,20262021
182,0.30285153163229306,-0.1116872812874643,0.1809669700733072,20262021
183,-0.35592868084105866,0.09088922333032334,0.1891666782673311,20262021
184,-0.4161354374667581,0.7862624640326898,0.08025510281860247,20262021
185,0.5707633844360123,-0.5762725511731197,0.135997126885288,20262021
186,0.011306431992279764,-0.16672086880841053,0.08235771406710851,20262021
187,0.7380377732813108,-0.7364686057350673,0.11972905544763997,20262021
188,-0.42856930927230596,0.4016533505124045,0.16769371984457365,20262021
189,0.17903328737718582,0.4579570905777317,0.07558296300630492,20262021
190,0.648859668656131,-0.9219263570662637,0.1451774875668137,20262021
191,-0.11296990939966856,-0.2804176271704142,0.09373610451191437,20262021
192,-0.6596362235389548,0.5113687400606228,0.130233978087591,20262021
193,0.9562071628914499,-0.7037848495320025,0.002240652746936456,20262021
194,-0.9987029788747344,-0.38558897027277395,0.08817948054204915,20262021
195,0.29362621076178086,-0.845302595817782,0.0454476533486617,20262021
196,0.6922579788155017,-0.9124696296938204,0.038309155745696294,20262021
197,0.05240753156511824,-0.4789165846522587,0.12192375569373748,20262021
198,-0.5892004914487585,-0.765523367266497,0.05835581878923129,20262021
199,0.06395153555156252,-0.6082211426557838,0.17025274733505577,20262021
200,-0.5552687973279513,-0.9188102165164647,0.18035974128519866,20262021
201,-0.0336667293243611,-0.09872326664845232,0.19794607768701328,20262021
202,0.5465759686276768,-0.8019411705996651,0.05731451866160484,20262021
203,-0.44064169285089294,-0.6424023132094354,0.0037424940147506637,20262021
204,-0.5388033988324885,-0.5340330309143981,0.08225927716412407,20262021
205,-0.4078583995599574,-0.28285797193850515,0.04456679845911915,20262021
206,-0.6126621929144622,0.6065747925588705,0.03495613311520214,20262021
207,-0.40151055155103044,0.18527264187773396,0.1679965208444748,20262021
208,0.7014541060494399,-0.9446280782864946,0.11713112771621481,20262021
209,-0.777894789006613,0.21879422753615207,0.15955115742302134,20262021
210,0.9322445152186873,0.21089837422979563,0.061988193984712496,20262021
211,-0.6392950682701579,0.4503509964073824,0.09972905611307528,20262021
212,-0.21762138427829103,-0.2991872618413476,0.1568703233342994,20262021
213,0.889094385035933,0.8946198984248273,0.1296024599459318,20262021
214,-0.6606826353043114,0.07724565281302564,0.11647688676784057,20262021
215,0.2884184460163217,0.5310550161375198,0.033375985922171725,20262021
216,0.8994704426285691,0.8900323981163996,0.18923684174477928,20262021
217,-0.9217120614477909,-0.2344143907502656,0.015675893049467638,20262021
218,-0.36439568177339465,-0.7031507863719986,0.07317551048279879,20262021
219,-0.4506441606775309,0.2760732887363415,0.09654926047500707,20262021
220,-0.09484952470064179,-0.02307796660459327,0.12143558566969491,20262021
221,0.248911303346387,0.7851512151761539,0.13211648435059573,20262021
222,0.12602971074564073,0.11805863794437221,0.1491847927505244,20262021
223,-0.9265159273105108,0.2548251733722606,0.07838932015756908,20262021
224,0.7891680215814223,0.33208197423547836,0.11669731144509157,20262021
225,-0.26366830282054643,0.9320595903663962,0.17528022730540105,20262021
226,0.2511173928514465,0.4322442220115499,0.14141700416465328,20262021
227,0.47496745739229773,0.6980387835648321,0.14892126852578721,20262021
228,-0.4941522642969427,-0.46904017532260145,0.16830865108184254,20262021
229,0.40487574377978763,0.0232336400615627,0.17191411882707858,20262021
230,0.7627254768424705,-0.38643167502253073,0.012595931923435489,20262021
231,-0.317743376785631,0.6615552368045834,0.10413072054421837,20262021
232,-0.27760704351889465,-0.2393419989643979,0.18300993433786883,20262021
233,0.15007652950962425,0.88715055264071,0.0006518129783608106,20262021
234,0.9988059201911617,0.9106988255949486,0.06265656382770604,20262021
235,0.9733657907084303,0.9120516228498488,0.0048775581501792065,20262021
236,0.8259839664676705,0.9256419611354039,0.14283786631376325,20262021
237,-0.6013953222705541,0.7198292663234844,0.020182215512822,20262021
238,0.9026626941575717,0.6581839585696532,0.18125874715421908,20262021
239,-0.2559391002375855,-0.3645082340725896,0.06325930750785776,20262021
240,0.9179210183291933,-0.9672003893917476,0.07652490880829887,20262021
241,0.0790122264360491,0.06503995218208725,0.15813083307120285,20262021
242,0.2585199281462385,0.9297845129514704,0.13164583850444755,20262021
243,0.41689942450986606,-0.34324481626752323,0.021727858011992642,20262021
244,0.5464943931978936,-0.3859357762728395,0.1757392569524288,20262021
245,0.8758532315870355,0.00280369833157601,0.15594086296028364,20262021
246,-0.5434014998513634,-0.549376519799825,0.07834554209731866,20262021
247,-0.9021214895662115,-0.9037150893788621,0.00571902649399938,20262021
248,0.2560533052421261,-0.26892975489594306,0.1477688526464618,20262021
249,-0.3792199682340327,-0.05203293802189202,0.10970725615208173,20262021
250,0.15344028426564993,0.20760530341024874,0.18101514636782468,20262021
251,0.08231939483205375,0.16173428093895392,0.11446754075007448,20262021
252,-0.4400165623183492,0.4745975088440382,0.08563079976494817,20262021
253,-0.09516291108934016,0.7876538825572184,0.15685539065847154,20262021
254,-0.782719299026192,0.458291299356707,0.018340488223632146,20262021
255,0.8811429285396952,-0.8632692932049715,0.02385245729698653,20262021
256,-0.13644825691053208,-0.32064220156697854,0.032197929517283,20262021
257,0.8753024409788179,-0.893614542235476,0.08723858326250485,20262021
258,-0.6033830008980929,-0.04687199775768369,0.14549702690773722,20262021
259,0.5307565527977394,-0.9633825829758869,0.12064873175669993,20262021
260,-0.05118269690829491,0.3338260429208373,0.09186821350607077,20262021
261,0.6505364741396977,-0.2126389729867162,0.1241050745145501,20262021
262,0.7440060513434861,0.5897639842621298,0.11188814101948355,20262021
263,-0.930968249308322,-0.8385837179345741,0.1669204923365193,20262021
264,0.7284665439741433,0.9314274291569031,0.00935485601621624,20262021
265,0.998268913312933,0.13267169989155625,0.0730738008335665,20262021
266,-0.2856438760674891,0.3167740512066055,0.046266307049996215,20262021
267,0.008557869096613269,-0.8083280438049445,0.16115174963997136,20262021
268,0.505879193510409,-0.8477631774732111,0.059938822193726704,20262021
269,-0.2833144154895506,-0.5925032817712432,0.1815208718298168,20262021
270,-0.49858001804942176,-0.3425081595646362,0.1243281433347186,20262021
271,0.02958075626862633,0.6452498877744695,0.06641910585332682,20262021
272,0.6835586656976853,-0.9665547789366826,0.188515868870051,20262021
273,-0.8572359315459668,-0.6073320823603547,0.03217101726577789,20262021
274,0.5100741064371139,-0.9767766169089236,0.16216930679054214,20262021
275,0.2725214130396916,0.559867522299111,0.10254192081939678,20262021
276,0.20897986138600566,-0.36172501432852333,0.10922824220661786,20262021
277,0.5517275435802798,0.40485605418192483,0.08792727650364983,20262021
278,0.8798652441466821,-0.5765958552383061,0.11368654877047574,20262021
279,0.36155835059090724,0.49414639577639585,0.027636779525284608,20262021
280,-0.18828111079758902,-0.6890984970177361,0.003953384564447493,20262021
281,0.5878945716384909,-0.9480616226043432,0.14795740234902288,20262021
282,-0.7613660232658301,-0.9238778302192938,0.10284823136654975,20262021
283,0.18443569780110236,-0.2908496849809461,0.1416300010868663,20262021
284,0.46080431774902664,0.826106223498885,0.15395039339017355,20262021
285,-0.12208808845383845,-0.5237845258500187,0.08580331644766524,20262021
286,0.9992235072516551,0.6615656724905337,0.1599004499163062,20262021
287,-0.3948523943808582,-0.11334129721992614,0.18786371907307634,20262021
288,0.5046500278548405,0.6848941809878988,0.12134962010995634,20262021
289,-0.21306110817752266,-0.7868017627495496,0.19931555454136549,20262021
290,0.9819455871042266,-0.17078556150893598,0.012688799279304731,20262021
291,-0.6378661610214509,0.45644253169479465,0.14092976809051339,20262021
292,0.5110752567979826,0.5384037515566076,0.1784386155574248,20262021
293,-0.21398566217024206,-0.3063341023207744,0.035536747069743434,20262021
294,0.918559987817233,0.4433450959318903,0.1252559515598397,20262021
295,0.9491344381096332,0.33831106302137726,0.15281422616953777,20262021
296,-0.8177188218166993,0.03159726050505629,0.17390263977136133,20262021
297,0.9528805509329497,-0.9488975460954492,0.018850216360524176,20262021
298,-0.1323990604501759,-0.938520672579982,0.005450918017278106,20262021
299,0.8927894368838016,0.4792244473913063,0.13143755987547595,20262021
300,0.255207896992079,-0.24147561074435941,0.06573267728405473,20262021
301,-0.30665776230239405,0.14255290380664376,0.1925462118607404,20262021
302,0.19681771390371883,-0.967328164209525,0.02100715680867369,20262021
303,-0.024133532380467004,-0.14219010658063036,0.11679561225339907,20262021
304,0.1454908022515755,-0.2061045255797347,0.12215483561025363,20262021
305,-0.8633571562687801,0.8307935381294063,0.18046571823592375,20262021
306,-0.8189726615932449,-0.2764652794751621,0.14740434955258314,20262021
307,-0.6428186278401886,-0.5876316164998499,0.08819634159830014,20262021
308,-0.6691489225863261,-0.5695644181715738,0.008098848932663638,20262021
309,0.6379128968476957,-0.5904358412709658,0.06899785458036563,20262021
310,-0.013424670768118707,0.9186918176344636,0.16749304747198912,20262021
311,-0.33893839702631934,-0.9579429579036269,0.13072169652558432,20262021
312,0.7254858363061405,-0.3619999410507515,0.04504185669140917,20262021
313,-0.5405655102920988,0.42812164726796276,0.0665128926119483,20262021
314,-0.02213939909854612,0.8575371702847041,0.09424043600942354,20262021
315,0.007848414176466756,0.009371800833593902,0.05663313666594443,20262021
316,0.8922666919397231,0.9562039391990265,0.1686484280140442,20262021
317,0.9579050749103721,0.10987193435911458,0.18567749898438618,20262021
318,0.36176124266427045,0.8076892038460335,0.16846937827391106,20262021
319,0.43822536035772286,0.6419892087706096,0.18771694837754324,20262021
320,-0.573349379200234,0.4154227891721358,0.13698592210759747,20262021
321,-0.9203661641929495,-0.4134400873055648,0.12166811333350201,20262021
322,-0.06354544154924668,-0.5629056177516951,0.04036688229201146,20262021
323,0.4596302573247806,-0.002163606137659757,0.03404991269669893,20262021
324,0.6601813507379115,0.4793712434408026,0.0876696377301821,20262021
325,0.312512797176113,-0.3878039809369127,0.02573173786115193,20262021
326,-0.8751342956244323,0.6450464182358242,0.02176974729269099,20262021
327,0.6976208296393933,0.3294898146324474,0.19449794855332025,20262021
328,-0.6390672005482143,0.25727884063935025,0.023424232559701365,20262021
329,0.673450651484206,-0.07008740202056285,0.07976089437428678,20262021
330,0.4936011323991971,0.04999895758720907,0.010017623543207588,20262021
331,0.9388815651330524,-0.5269820369915321,0.14077568238936425,20262021
332,0.4282130751928146,-0.4979824063695928,0.09517949856725905,20262021
333,-0.9660430661384156,-0.36910134744183076,0.040771077747188536,20262021
334,0.6940235519827913,0.3692813237043575,0.11274293586469991,20262021
335,-0.46674042551340533,0.16566134249071496,0.008671753920006898,20262021
336,0.5282666837818768,0.2841410076073303,0.12240983208016394,20262021
337,-0.42012918395513466,-0.6124737564198777,0.1851194435839537,20262021
338,0.04600245193299113,-0.013263491411655837,0.014489688960322234,20262021
339,-0.36728385238412486,0.18320238192047822,0.029363418502877915,20262021
340,-0.6136547137192256,0.500026733943417,0.019927383299681536,20262021
341,0.12485020405238756,0.7742903490988307,0.0050575848752239866,20262021
342,0.9808598716889287,-0.5860687642795639,0.1620564308622978,20262021
343,0.9639091571512826,0.8796517615335926,0.0020711907245571483,20262021
344,0.9971525815071924,-0.12560743862168877,0.17146622874326592,20262021
345,0.6417195287413349,0.9487225186529631,0.018638419014856234,20262021
346,0.3189886980946415,-0.21347303260119221,0.19688180910898273,20262021
347,0.5676891623681519,-0.8069051181527569,0.08481284979985022,20262021
348,0.5087432562193075,-0.32277745794904633,0.0823486204810364,20262021
349,-0.2380695709366143,-0.642529312648831,0.029627019353216013,20262021
350,-0.8725469568813338,-0.6147439957946357,0.09250905418723816,20262021
351,0.3647238631630467,-0.8669884211143328,0.17536247653245185,20262021
352,-0.8166166128173413,-0.8360635941215233,0.07449715767668101,20262021
353,-0.19688271354313258,0.12540457301135155,0.11252692361582722,20262021
354,-0.855708433731176,-0.10889071165436937,0.05380832054699661,20262021
355,0.49100943579525036,-0.45221971829471275,0.10096697707566145,20262021
356,0.806540772807341,0.2777125603997308,0.06492247739666919,20262021
357,0.2054045755811562,0.1402246547385051,0.04769408367211423,20262021
358,-0.5051243554219975,-0.1610809031036946,0.08304144897035093,20262021
359,0.9828512710004704,0.3587629892659958,0.07498744632914049,20262021
360,-0.5196351367637324,-0.6892210349251093,0.0016839439062257934,20262021
361,-0.06100507698303659,-0.27932216531410115,0.10746153001943769,20262021
362,0.727215227346061,-0.5381649650248501,0.1575618298482665,20262021
363,0.07168814493776132,-0.8264302442909419,0.08718457400625904,20262021
364,0.07551488848037291,-0.10763862607076646,0.06294049901392762,20262021
365,-0.4266371493989576,-0.2938899414739189,0.016647356191293785,20262021
366,0.7400762620009713,-0.9933324529710574,0.012931190642341673,20262021
367,0.9050567300905972,-0.2777126875076057,0.14391588221893334,20262021
368,0.02941076553683386,-0.8537334538929975,0.03045312612884217,20262021
369,0.3349416772063172,0.016436839918047674,0.08263352983936097,20262021
370,-0.36180970596287376,0.018438027296195703,0.13921449721763654,20262021
371,-0.07733876926110828,0.8939840692045391,0.18889280547781306,20262021
372,-0.6063283233962051,0.8674405141974306,0.02382999699098889,20262021
373,-0.6934396113858063,-0.6017576030184186,0.13956840296183676,20262021
374,0.7590942272628765,0.15987805900335594,0.11832055748137144,20262021
375,-0.059040759609461535,0.09854233443945071,0.17513388645072597,20262021
376,0.60711546129306,0.037551645764741126,0.17076864822674165,20262021
377,0.5031266958162235,0.8685264612715529,0.10767098751395568,20262021
378,-0.16637059654690445,-0.9011854557805705,0.13608249456481214,20262021
379,0.3807454634770635,0.5471545144853462,0.19789992045321164,20262021
380,0.06666084744776102,-0.23092350729173106,0.09846968186020794,20262021
381,0.6591377280201682,0.20755906734629326,0.06491139357153534,20262021
382,-0.9701645663583367,-0.4966552741187942,0.11791640361420107,20262021
383,0.4018662986434496,-0.6853464511598577,0.16509120198445174,20262021
384,0.7990206970703653,0.621135864047978,0.028114072136801307,20262021
385,-0.23587167141979704,-0.9796411750922993,0.17348826460168335,20262021
386,-0.2787062214211713,0.24374296374184157,0.11037471901778734,20262021
387,0.7952059281666373,-0.40280775089600973,0.05425744591050963,20262021
388,0.547962207532757,0.6105176939422468,0.06244599997838958,20262021
389,-0.8621967502869432,0.5943884186815369,0.06122420747714268,20262021
390,-0.3119365345976126,-0.7034154448429135,0.0741135723044276,20262021
391,-0.23233243281285532,0.2729427924015799,0.0022544323213802733,20262021
392,-0.6392195082097547,-0.6611682098298166,0.06977495186683368,20262021
393,-0.20282623399008481,0.2967868392862447,0.1028349274491409,20262021
394,-0.8064783150656905,0.12154916167291119,0.1359312309734639,20262021
395,-0.00545903145399973,0.33478291928209347,0.003076431043426675,20262021
396,-0.9981095869031975,0.3939717816796924,0.055184760209420626,20262021
397,0.0810411132535458,0.5137249739560983,0.08901570973334597,20262021
398,0.8486208064500635,0.34815857720509213,0.0085091997919448,20262021
399,0.14381006342682,0.964096214017846,0.10075943947130227,20262021
400,-0.7701095170944365,-0.11806098169583312,0.029501627517957,20262021
401,0.15214570709494746,-0.05880659110941888,0.057623126054886266,20262021
402,0.6401449515346624,0.20391988628767344,0.10000948786576214,20262021
403,-0.7804077321831171,0.6672035524438074,0.11004717016683636,20262021
404,-0.7731590614123232,0.9706082735156549,0.09878523574201487,20262021
405,-0.5439576561074073,0.9865705967972251,0.03696701970811498,20262021
406,-0.32036120746073116,0.5737004968560728,0.03787505619733958,20262021
407,0.031420493767762236,-0.4059328419148236,0.04382334792934144,20262021
408,0.1908319744613436,-0.6472863248080585,0.1884182031348218,20262021
409,-0.4773211839553022,0.6335644026909546,0.08604865530824975,20262021
410,0.20922883167569384,-0.830972569795591,0.07227743986458053,20262021
411,0.9758746403701009,0.6201735662098675,0.1319785705312184,20262021
412,0.8041277004372509,-0.9823915350478971,0.1101379641826775,20262021
